출동서센터,출동차수,차량호수,차량동태,진행일시,관제일련번호,관제진행일시,관제내역
구암119안전센터,1,1000001172,출동보고,2024-08-01 20:54,6,2024-08-01 20:54,[구암119안전센터-구암탱크(소형)(탱크차)][AVL 입력자(구암탱크(소형))]출동보고
구암119안전센터,1,1000001174,출동보고,2024-08-01 20:54,9,2024-08-01 20:54,[구암119안전센터-구암조연(조연차)][AVL 입력자(구암조연)]출동보고
구암119안전센터,1,1000001175,출동보고,2024-08-01 20:55,15,2024-08-01 20:55,[구암119안전센터-구암화학(화학차)][AVL 입력자(구암화학)]출동보고
구암119안전센터,1,1000001175,현장도착보고,2024-08-01 20:56,23,2024-08-01 20:56,[구암119안전센터-구암화학(화학차)][AVL 입력자(구암화학)]현장도착보고
노원119안전센터,1,1000000816,현장도착보고,2024-08-01 21:00,41,2024-08-01 21:00,[노원119-노원펌프(펌프차)][AVL 입력자(노원펌프)]현장도착보고
노원119안전센터,1,1000000816,출동보고,2024-08-01 20:59,38,2024-08-01 20:59,[노원119-노원펌프(펌프차)][AVL 입력자(노원펌프)]출동보고
노원119안전센터,1,1000000877,출동보고,2024-08-01 20:55,18,2024-08-01 20:55,[노원119-노원탱크(탱크차)][AVL 입력자(노원탱크)]출동보고
노원119안전센터,1,1000000877,현장도착보고,2024-08-01 21:00,42,2024-08-01 21:00,[노원119-노원탱크(탱크차)][AVL 입력자(노원탱크)]현장도착보고
비산119안전센터,1,1000000866,출동보고,2024-08-01 20:55,17,2024-08-01 20:55,[비산119-비산탱크(탱크차)][AVL 입력자(비산탱크)]출동보고
서부구조대,1,1000001007,출동보고,2024-08-01 20:54,3,2024-08-01 20:54,[서부구조대-서부구조공작(구조대차)][AVL 입력자(서부구조공작)]출동보고
태전119안전센터,1,1000000943,출동보고,2024-08-01 20:58,29,2024-08-01 20:58,[태전119-태전탱크(탱크차)][AVL 입력자(태전탱크)]출동보고
태전119안전센터,1,1000000943,현장도착보고,2024-08-01 21:00,46,2024-08-01 21:00,[태전119-태전탱크(탱크차)][AVL 입력자(태전탱크)]현장도착보고
태전119안전센터,1,1000001149,현장도착보고,2024-08-01 20:58,30,2024-08-01 20:58,[태전119-태전구급(구급차)][AVL 입력자(태전구급)]현장도착보고
태전119안전센터,1,1000001149,출동보고,2024-08-01 20:56,22,2024-08-01 20:56,[태전119-태전구급(구급차)][AVL 입력자(태전구급)]출동보고
태전119안전센터,1,1000001170,현장도착보고,2024-08-01 20:59,35,2024-08-01 20:59,[태전119-태전펌프(카)(펌프차)][AVL 입력자(태전펌프(카))]현장도착보고
태전119안전센터,1,1000001170,출동보고,2024-08-01 20:54,11,2024-08-01 20:54,[태전119-태전펌프(카)(펌프차)][AVL 입력자(태전펌프(카))]출동보고
평리119안전센터,1,1000000950,출동보고,2024-08-01 20:58,31,2024-08-01 20:58,[평리119-평리탱크(탱크차)][AVL 입력자(평리탱크)]출동보고
평리119안전센터,1,1000000957,출동보고,2024-08-01 20:54,5,2024-08-01 20:54,[평리119-평리펌프(호)(펌프차)][AVL 입력자(평리펌프(호))]출동보고
현장지휘단,2,1000000646,현장도착보고,2024-08-01 21:00,39,2024-08-01 21:00,[현장지휘단-강북화재조사(화재조사차)][AVL 입력자(강북화재조사)]현장도착보고
현장지휘단,2,1000000646,출동보고,2024-08-01 20:56,21,2024-08-01 20:56,[현장지휘단-강북화재조사(화재조사차)][AVL 입력자(강북화재조사)]출동보고
송현119안전센터,1,1000001067,현장도착보고,2024-08-01 21:05,6,2024-08-01 21:05,[송현119-송현구급(구급차)][AVL 입력자(송현구급)]현장도착보고
대명119지역대,1,1000001072,출동보고,2024-08-01 20:59,5,2024-08-01 20:59,[대명지역대-대명구급(구급차)][AVL 입력자(대명구급)]출동보고
대명119지역대,1,1000001072,현장도착보고,2024-08-01 21:03,6,2024-08-01 21:03,[대명지역대-대명구급(구급차)][AVL 입력자(대명구급)]현장도착보고
산격119안전센터,1,1000001148,출동보고,2024-08-01 21:01,3,2024-08-01 21:01,[산격119-산격구급(구급차)][AVL 입력자(산격구급)]출동보고
산격119안전센터,1,1000001148,현장도착보고,2024-08-01 21:06,4,2024-08-01 21:06,[산격119-산격구급(구급차)][AVL 입력자(산격구급)]현장도착보고
119특수구조대,1,1000000862,출동보고,2024-08-01 21:07,19,2024-08-01 21:07,[119특수구조대-특구대구조버스(특수구조버스)][AVL 입력자(특구대구조버스)]출동보고
119특수구조대,1,1000001089,출동보고,2024-08-01 21:07,13,2024-08-01 21:07,[119특수구조대-드론관제지휘(특수구조대차)][AVL 입력자(드론관제지휘)]출동보고
남구119구조대,2,1000001092,출동보고,2024-08-01 21:08,23,2024-08-01 21:08,[남구구조대-남구구조(구조대차)][AVL 입력자(남구구조)]출동보고
남구119구조대,2,1000001092,현장도착보고,2024-08-01 21:13,68,2024-08-01 21:13,[남구구조대-남구구조(구조대차)][AVL 입력자(남구구조)]현장도착보고
남산119안전센터,1,1000000769,현장도착보고,2024-08-01 21:19,92,2024-08-01 21:19,[남산119-남산화학(화학차)][AVL 입력자(남산화학)]현장도착보고
남산119안전센터,1,1000000780,현장도착보고,2024-08-01 21:08,27,2024-08-01 21:08,[남산119-남산고가(53m)(고가차)][AVL 입력자(남산고가(53m))]현장도착보고
남산119안전센터,1,1000000824,현장도착보고,2024-08-01 21:19,91,2024-08-01 21:19,[남산119-남산탱크(2120)(탱크차)][AVL 입력자(남산탱크(2120))]현장도착보고
남산119안전센터,1,1000000906,현장도착보고,2024-08-01 21:20,111,2024-08-01 21:20,[남산119-남산조연(2170)(특수차)][AVL 입력자(남산조연(2170))]현장도착보고
남산119안전센터,1,1000001050,현장도착보고,2024-08-01 21:18,85,2024-08-01 21:18,[남산119-남산펌프(카)(펌프차)][AVL 입력자(남산펌프(카))]현장도착보고
남산119안전센터,1,1000001086,현장도착보고,2024-08-01 21:23,121,2024-08-01 21:23,[남산119-남산굴절(28m)(굴절차)][AVL 입력자(남산굴절(28m))]현장도착보고
내당119안전센터,1,1000001038,출동보고,2024-08-01 21:08,25,2024-08-01 21:08,[내당119-내당구급(구급차)][AVL 입력자(내당구급)]출동보고
내당119안전센터,1,1000001038,현장도착보고,2024-08-01 21:18,40,2024-08-01 21:09,[내당119-내당구급(구급차)][AVL 입력자(내당구급)]현장도착보고
달서구급대,5,1000000996,출동보고,2024-08-01 21:09,51,2024-08-01 21:09,[달서구급대-달서특별구급(구급차)][AVL 입력자(달서특별구급)]출동보고
달서구급대,5,1000000996,현장도착보고,2024-08-01 21:15,77,2024-08-01 21:15,[달서구급대-달서특별구급(구급차)][AVL 입력자(달서특별구급)]현장도착보고
달서구조대,1,1000001048,현장도착보고,2024-08-01 21:12,66,2024-08-01 21:12,[달서구조대-달서구조공작(구조대차)][AVL 입력자(달서구조공작)]현장도착보고
달서구조대,1,1000001048,출동보고,2024-08-01 21:08,22,2024-08-01 21:08,[달서구조대-달서구조공작(구조대차)][AVL 입력자(달서구조공작)]출동보고
대명119지역대,3,1000001209,출동보고,2024-08-01 21:09,49,2024-08-01 21:09,[대명지역대-대명펌프(카)(펌프차)][AVL 입력자(대명펌프(카))]출동보고
대명119지역대,3,1000001209,현장도착보고,2024-08-01 21:14,74,2024-08-01 21:14,[대명지역대-대명펌프(카)(펌프차)][AVL 입력자(대명펌프(카))]현장도착보고
명덕119안전센터,5,1000000995,현장도착보고,2024-08-01 21:22,119,2024-08-01 21:22,[명덕119-명덕구급(구급차)][AVL 입력자(명덕구급)]현장도착보고
명덕119안전센터,5,1000000995,출동보고,2024-08-01 21:10,57,2024-08-01 21:10,[명덕119-명덕구급(구급차)][AVL 입력자(명덕구급)]출동보고
본리119안전센터,1,1000000704,출동보고,2024-08-01 21:07,16,2024-08-01 21:07,[본리119-본리2차펌프(탱크차)][AVL 입력자(본리2차펌프)]출동보고
본리119안전센터,1,1000000704,현장도착보고,2024-08-01 21:15,75,2024-08-01 21:15,[본리119-본리2차펌프(탱크차)][AVL 입력자(본리2차펌프)]현장도착보고
본리119안전센터,1,1000000705,현장도착보고,2024-08-01 21:12,62,2024-08-01 21:12,[본리119-본리펌프1차(펌프차)][AVL 입력자(본리펌프1차)]현장도착보고
본리119안전센터,1,1000000705,출동보고,2024-08-01 21:07,10,2024-08-01 21:07,[본리119-본리펌프1차(펌프차)][AVL 입력자(본리펌프1차)]출동보고
북부구조대,2,1000000775,출동보고,2024-08-01 21:08,24,2024-08-01 21:08,[북부구조대-북부구조공작(구조대차)][AVL 입력자(북부구조공작)]출동보고
서부구조대,2,1000001007,출동보고,2024-08-01 21:09,46,2024-08-01 21:09,[서부구조대-서부구조공작(구조대차)][AVL 입력자(서부구조공작)]출동보고
성명119안전센터,1,1000000809,출동보고,2024-08-01 21:07,15,2024-08-01 21:07,[성명119-성명2차펌(탱크차)][AVL 입력자(성명2차펌)]출동보고
성명119안전센터,1,1000001026,현장도착보고,2024-08-01 21:10,55,2024-08-01 21:10,[성명119-성명구급(구급차)][AVL 입력자(성명구급)]현장도착보고
성명119안전센터,1,1000001026,출동보고,2024-08-01 21:08,31,2024-08-01 21:08,[성명119-성명구급(구급차)][AVL 입력자(성명구급)]출동보고
성명119안전센터,1,1000001051,현장도착보고,2024-08-01 21:09,52,2024-08-01 21:09,[성명119-성명펌프1차(카)(펌프차)][AVL 입력자(성명펌프1차(카))]현장도착보고
성명119안전센터,1,1000001051,출동보고,2024-08-01 21:07,18,2024-08-01 21:07,[성명119-성명펌프1차(카)(펌프차)][AVL 입력자(성명펌프1차(카))]출동보고
송현119안전센터,1,1000000141,현장도착보고,2024-08-01 21:10,56,2024-08-01 21:10,[송현119-송현펌프(호)(펌프차)][AVL 입력자(송현펌프(호))]현장도착보고
송현119안전센터,1,1000000141,출동보고,2024-08-01 21:07,17,2024-08-01 21:07,[송현119-송현펌프(호)(펌프차)][AVL 입력자(송현펌프(호))]출동보고
송현119안전센터,1,1000001145,현장도착보고,2024-08-01 21:10,58,2024-08-01 21:10,[송현119-송현탱크(탱크차)][AVL 입력자(송현탱크)]현장도착보고
송현119안전센터,1,1000001145,출동보고,2024-08-01 21:08,33,2024-08-01 21:08,[송현119-송현탱크(탱크차)][AVL 입력자(송현탱크)]출동보고
월성119안전센터,1,1000001032,현장도착보고,2024-08-01 21:12,63,2024-08-01 21:12,[월성119-월성펌프(호)(펌프차)][AVL 입력자(월성펌프(호))]현장도착보고
중부구급대,5,1000001073,출동보고,2024-08-01 21:09,44,2024-08-01 21:09,[중부구급대-중부본대1차(구급차)][AVL 입력자(중부본대1차)]출동보고
중부구급대,5,1000001073,현장도착보고,2024-08-01 21:17,53,2024-08-01 21:10,[중부구급대-중부본대1차(구급차)][AVL 입력자(중부본대1차)]현장도착보고
중부구조대,1,1000001006,현장도착보고,2024-08-01 21:18,90,2024-08-01 21:18,[중부구조대-중부구조공작(구조대차)][AVL 입력자(중부구조공작)]현장도착보고
중부구조대,1,1000001006,출동보고,2024-08-01 21:07,9,2024-08-01 21:07,[중부구조대-중부구조공작(구조대차)][AVL 입력자(중부구조공작)]출동보고
현장대응과,6,1000001008,출동보고,2024-08-01 21:25,128,2024-08-01 21:25,[현장대응과-본부통제단버스(지휘차)][AVL 입력자(본부통제단버스)]출동보고
현장대응과,6,1000001008,현장도착보고,2024-08-01 21:33,129,2024-08-01 21:26,[현장대응과-본부통제단버스(지휘차)][AVL 입력자(본부통제단버스)]현장도착보고
현장지휘단,1,1000001176,현장도착보고,2024-08-01 21:16,14,2024-08-01 21:07,[현장지휘단-중부현장지휘(2012)(지휘차)][AVL 입력자(중부현장지휘(2012))]현장도착보고
현장지휘단,1,1000001201,현장도착보고,2024-08-01 21:16,78,2024-08-01 21:16,[현장지휘단-중부화재조사(2013)(화재조사차)][AVL 입력자(중부화재조사(2013))]현장도착보고
이현119안전센터,1,1000001150,출동보고,2024-08-01 21:14,3,2024-08-01 21:14,[이현119-이현구급(구급차)][AVL 입력자(이현구급)]출동보고
이현119안전센터,1,1000001150,현장도착보고,2024-08-01 21:17,4,2024-08-01 21:17,[이현119-이현구급(구급차)][AVL 입력자(이현구급)]현장도착보고
서문로119안전센터,1,1000001074,출동보고,2024-08-01 21:15,7,2024-08-01 21:15,[서문로119-서문로구급(구급차)][AVL 입력자(서문로구급)]출동보고
서문로119안전센터,1,1000001074,현장도착보고,2024-08-01 21:22,9,2024-08-01 21:22,[서문로119-서문로구급(구급차)][AVL 입력자(서문로구급)]현장도착보고
중부구급대,1,1000001157,출동보고,2024-08-01 21:14,5,2024-08-01 21:14,[중부구급대-중부특별(본대2차)(구급차)][AVL 입력자(중부특별(본대2차))]출동보고
중부구급대,1,1000001157,현장도착보고,2024-08-01 21:22,10,2024-08-01 21:22,[중부구급대-중부특별(본대2차)(구급차)][AVL 입력자(중부특별(본대2차))]현장도착보고
옥포119안전센터,1,1000000901,출동보고,2024-08-01 21:22,3,2024-08-01 21:22,"[옥포119-옥포펌프(호,구조대)(펌프차)][AVL 입력자(옥포펌프(호,구조대))]출동보고"
옥포119안전센터,1,1000000901,현장도착보고,2024-08-01 21:27,4,2024-08-01 21:27,"[옥포119-옥포펌프(호,구조대)(펌프차)][AVL 입력자(옥포펌프(호,구조대))]현장도착보고"
수성119안전센터,1,1000001064,현장도착보고,2024-08-01 21:32,7,2024-08-01 21:32,[수성119-수성센터구급(구급차)][AVL 입력자(수성센터구급)]현장도착보고
수성119안전센터,1,1000001064,출동보고,2024-08-01 21:28,4,2024-08-01 21:28,[수성119-수성센터구급(구급차)][AVL 입력자(수성센터구급)]출동보고
비산119안전센터,1,1000001151,현장도착보고,2024-08-01 21:35,5,2024-08-01 21:35,[비산119-비산구급(구급차)][AVL 입력자(비산구급)]현장도착보고
비산119안전센터,1,1000001151,출동보고,2024-08-01 21:29,3,2024-08-01 21:29,[비산119-비산구급(구급차)][AVL 입력자(비산구급)]출동보고
안심119안전센터,1,1000000811,현장도착보고,2024-08-01 21:43,6,2024-08-01 21:43,[안심119-안심펌프(호)(펌프차)][AVL 입력자(안심펌프(호))]현장도착보고
안심119안전센터,1,1000000811,출동보고,2024-08-01 21:33,4,2024-08-01 21:33,[안심119-안심펌프(호)(펌프차)][AVL 입력자(안심펌프(호))]출동보고
율하119구조대,1,1000000903,출동보고,2024-08-01 21:31,3,2024-08-01 21:31,[율하구조대-율하구조공작(구조대차)][AVL 입력자(율하구조공작)]출동보고
율하119구조대,1,1000000903,현장도착보고,2024-08-01 21:45,7,2024-08-01 21:45,[율하구조대-율하구조공작(구조대차)][AVL 입력자(율하구조공작)]현장도착보고
북부구급대,1,1000001076,현장도착보고,2024-08-01 21:48,5,2024-08-01 21:48,[북부구급대-북부특별1차(구급차)][AVL 입력자(북부특별1차)]현장도착보고
북부구급대,1,1000001076,출동보고,2024-08-01 21:43,4,2024-08-01 21:43,[북부구급대-북부특별1차(구급차)][AVL 입력자(북부특별1차)]출동보고
본리119안전센터,2,1000000705,출동보고,2024-08-01 21:44,6,2024-08-01 21:44,[본리119-본리펌프1차(펌프차)][AVL 입력자(본리펌프1차)]출동보고
본리119안전센터,2,1000000705,현장도착보고,2024-08-01 21:53,8,2024-08-01 21:53,[본리119-본리펌프1차(펌프차)][AVL 입력자(본리펌프1차)]현장도착보고
달서구급대,1,1000001255,출동보고,2024-08-01 21:47,4,2024-08-01 21:47,[달서구급대-달서본대1차(구급차)][AVL 입력자(달서본대1차)]출동보고
달서구급대,1,1000001255,현장도착보고,2024-08-01 21:50,5,2024-08-01 21:50,[달서구급대-달서본대1차(구급차)][AVL 입력자(달서본대1차)]현장도착보고
중부구조대,1,1000001006,출동보고,2024-08-01 21:47,3,2024-08-01 21:47,[중부구조대-중부구조공작(구조대차)][AVL 입력자(중부구조공작)]출동보고
성명119안전센터,1,1000001026,출동보고,2024-08-01 21:55,5,2024-08-01 21:55,[성명119-성명구급(구급차)][AVL 입력자(성명구급)]출동보고
성명119안전센터,1,1000001026,현장도착보고,2024-08-01 22:00,7,2024-08-01 22:00,[성명119-성명구급(구급차)][AVL 입력자(성명구급)]현장도착보고
안심119안전센터,2,1000000811,출동보고,2024-08-01 22:09,9,2024-08-01 22:09,[안심119-안심펌프(호)(펌프차)][AVL 입력자(안심펌프(호))]출동보고
